BHID,From,To,X,Y,Z,surface,series,id,order_series
BH7,2,3,582816.72,3639171.78,1777.82,rock2,series3,3,3
BH7,3,4,582816.84,3639171.45,1778.76,rock2,series3,3,3
BH7,4,5,582816.95,3639171.13,1779.7,rock2,series3,3,3
BH7,5,6,582817.07,3639170.81,1780.64,rock2,series3,3,3
BH7,6,7,582817.19,3639170.49,1781.58,rock2,series3,3,3
BH7,7,8,582817.31,3639170.17,1782.52,rock2,series3,3,3
BH7,8,9,582817.42,3639169.85,1783.46,rock2,series3,3,3
BH7,9,10,582817.54,3639169.53,1784.4,rock2,series3,3,3
BH7,10,11,582817.66,3639169.2,1785.34,rock2,series3,3,3
BH7,11,12,582817.77,3639168.88,1786.28,rock2,series3,3,3
BH7,12,13,582817.89,3639168.56,1787.22,rock2,series3,3,3
BH7,13,14,582818.01,3639168.24,1788.16,rock2,series3,3,3
BH7,14,15,582818.12,3639167.92,1789.1,rock2,series3,3,3
BH7,15,16,582818.24,3639167.6,1790.04,rock2,series3,3,3
BH7,16,17,582818.36,3639167.28,1790.97,rock2,series3,3,3
BH7,17,18,582818.48,3639166.95,1791.91,rock2,series3,3,3
BH7,18,19,582818.59,3639166.63,1792.85,rock2,series3,3,3
BH7,19,20,582818.71,3639166.31,1793.79,rock2,series3,3,3
BH7,20,21,582818.83,3639165.99,1794.73,rock2,series3,3,3
BH7,21,22,582818.94,3639165.67,1795.67,rock2,series3,3,3
BH7,22,23,582819.06,3639165.35,1796.61,rock2,series3,3,3
BH7,23,24,582819.18,3639165.03,1797.55,rock2,series3,3,3
BH7,24,25,582819.29,3639164.71,1798.49,rock2,series3,3,3
BH7,25,26,582819.41,3639164.38,1799.43,rock2,series3,3,3
BH7,26,27,582819.53,3639164.06,1800.37,rock2,series3,3,3
BH7,27,28,582819.65,3639163.74,1801.31,rock2,series3,3,3
BH7,28,29,582819.76,3639163.42,1802.25,rock2,series3,3,3
BH7,29,30,582819.88,3639163.1,1803.19,rock2,series3,3,3
BH7,30,31,582820.0,3639162.78,1804.13,rock2,series3,3,3
BH7,31,32,582820.11,3639162.46,1805.07,rock2,series3,3,3
BH7,32,33,582820.23,3639162.13,1806.01,rock2,series3,3,3
BH7,33,34,582820.35,3639161.81,1806.95,rock2,series3,3,3
BH7,34,35,582820.46,3639161.49,1807.89,rock2,series3,3,3
BH7,35,36,582820.58,3639161.17,1808.83,rock2,series3,3,3
BH7,36,37,582820.7,3639160.85,1809.77,rock2,series3,3,3
BH7,37,38,582820.82,3639160.53,1810.71,rock2,series3,3,3
BH7,38,39,582820.93,3639160.21,1811.65,rock2,series3,3,3
BH7,39,40,582821.05,3639159.88,1812.59,rock2,series3,3,3
BH7,40,41,582821.17,3639159.56,1813.53,rock2,series3,3,3
BH7,41,42,582821.28,3639159.24,1814.47,rock2,series3,3,3
BH7,42,43,582821.4,3639158.92,1815.41,rock2,series3,3,3
BH7,43,44,582821.52,3639158.6,1816.35,rock2,series3,3,3
BH7,44,45,582821.63,3639158.28,1817.29,rock2,series3,3,3
BH7,45,46,582821.75,3639157.96,1818.23,rock2,series3,3,3
BH7,46,47,582821.87,3639157.63,1819.17,rock2,series3,3,3
BH7,47,48,582821.98,3639157.31,1820.11,rock2,series3,3,3
BH7,48,49,582822.1,3639156.99,1821.04,rock2,series3,3,3
BH7,49,50,582822.22,3639156.67,1821.98,rock2,series3,3,3
BH7,50,51,582822.34,3639156.35,1822.92,rock2,series3,3,3
BH7,51,52,582822.45,3639156.03,1823.86,rock2,series3,3,3
BH7,52,53,582822.57,3639155.71,1824.8,rock2,series3,3,3
BH7,53,54,582822.69,3639155.38,1825.74,rock2,series3,3,3
BH7,54,55,582822.8,3639155.06,1826.68,rock2,series3,3,3
BH7,55,56,582822.92,3639154.74,1827.62,rock2,series3,3,3
BH7,56,57,582823.04,3639154.42,1828.56,rock2,series3,3,3
BH7,57,58,582823.15,3639154.1,1829.5,rock2,series3,3,3
BH7,58,59,582823.27,3639153.78,1830.44,rock2,series3,3,3
BH7,59,60,582823.39,3639153.46,1831.38,rock2,series3,3,3
BH7,60,61,582823.51,3639153.13,1832.32,rock2,series3,3,3
BH7,61,62,582823.62,3639152.81,1833.26,rock2,series3,3,3
BH7,62,63,582823.74,3639152.49,1834.2,rock2,series3,3,3
BH7,63,64,582823.86,3639152.17,1835.14,rock2,series3,3,3
BH7,64,65,582823.97,3639151.85,1836.08,rock2,series3,3,3
BH7,65,66,582824.09,3639151.53,1837.02,rock2,series3,3,3
BH7,66,67,582824.21,3639151.21,1837.96,rock2,series3,3,3
BH7,67,68,582824.32,3639150.89,1838.9,rock2,series3,3,3
BH7,68,69,582824.44,3639150.56,1839.84,rock2,series3,3,3
BH7,69,70,582824.56,3639150.24,1840.78,rock2,series3,3,3
BH7,70,71,582824.68,3639149.92,1841.72,rock2,series3,3,3
BH7,71,72,582824.79,3639149.6,1842.66,rock2,series3,3,3
BH7,72,73,582824.91,3639149.28,1843.6,rock2,series3,3,3
BH7,73,74,582825.03,3639148.96,1844.54,rock2,series3,3,3
BH7,74,75,582825.14,3639148.64,1845.48,rock2,series3,3,3
BH7,75,76,582825.26,3639148.31,1846.42,rock2,series3,3,3
BH7,76,77,582825.38,3639147.99,1847.36,rock2,series3,3,3
BH7,77,78,582825.49,3639147.67,1848.3,rock2,series3,3,3
BH7,78,79,582825.61,3639147.35,1849.24,rock2,series3,3,3
BH7,79,80,582825.73,3639147.03,1850.18,rock2,series3,3,3
BH7,80,81,582825.85,3639146.71,1851.12,rock2,series3,3,3
BH7,81,82,582825.96,3639146.39,1852.05,rock2,series3,3,3
BH7,82,83,582826.08,3639146.06,1852.99,rock2,series3,3,3
BH7,83,84,582826.2,3639145.74,1853.93,rock2,series3,3,3
BH7,84,85,582826.31,3639145.42,1854.87,rock2,series3,3,3
BH7,85,86,582826.43,3639145.1,1855.81,rock2,series3,3,3
BH7,86,87,582826.55,3639144.78,1856.75,rock2,series3,3,3
BH7,87,88,582826.66,3639144.46,1857.69,rock2,series3,3,3
BH7,88,89,582826.78,3639144.14,1858.63,rock2,series3,3,3
BH7,89,90,582826.9,3639143.81,1859.57,rock2,series3,3,3
BH7,90,91,582827.01,3639143.49,1860.51,rock2,series3,3,3
BH7,91,92,582827.13,3639143.17,1861.45,rock2,series3,3,3
BH7,92,93,582827.25,3639142.85,1862.39,rock2,series3,3,3
BH7,93,94,582827.37,3639142.53,1863.33,rock2,series3,3,3
BH7,94,95,582827.48,3639142.21,1864.27,rock2,series3,3,3
BH7,95,96,582827.6,3639141.89,1865.21,rock2,series3,3,3
BH7,96,97,582827.72,3639141.56,1866.15,rock2,series3,3,3
BH7,97,98,582827.83,3639141.24,1867.09,rock2,series3,3,3
BH7,98,99,582827.95,3639140.92,1868.03,rock2,series3,3,3
BH7,99,100,582828.07,3639140.6,1868.97,rock2,series3,3,3
BH7,100,101,582828.18,3639140.28,1869.91,rock2,series3,3,3
BH7,101,102,582828.3,3639139.96,1870.85,rock2,series3,3,3
BH7,102,103,582828.42,3639139.64,1871.79,rock2,series3,3,3
BH7,103,104,582828.54,3639139.32,1872.73,rock2,series3,3,3
BH7,104,105,582828.65,3639138.99,1873.67,rock2,series3,3,3
BH7,105,106,582828.77,3639138.67,1874.61,rock2,series3,3,3
BH7,106,107,582828.89,3639138.35,1875.55,rock2,series3,3,3
BH7,107,108,582829.0,3639138.03,1876.49,rock2,series3,3,3
BH7,108,109,582829.12,3639137.71,1877.43,rock2,series3,3,3
BH7,109,110,582829.24,3639137.39,1878.37,rock2,series3,3,3
BH7,110,111,582829.35,3639137.07,1879.31,rock2,series3,3,3
BH7,111,112,582829.47,3639136.74,1880.25,rock2,series3,3,3
BH7,112,113,582829.59,3639136.42,1881.19,rock2,series3,3,3
BH7,113,114,582829.71,3639136.1,1882.12,rock2,series3,3,3
BH7,114,115,582829.82,3639135.78,1883.06,rock2,series3,3,3
BH7,115,116,582829.94,3639135.46,1884.0,rock2,series3,3,3
BH7,116,117,582830.06,3639135.14,1884.94,rock2,series3,3,3
BH7,117,118,582830.17,3639134.82,1885.88,rock2,series3,3,3
BH7,118,119,582830.29,3639134.49,1886.82,rock2,series3,3,3
BH7,119,120,582830.41,3639134.17,1887.76,rock2,series3,3,3
BH7,120,121,582830.52,3639133.85,1888.7,rock2,series3,3,3
BH7,121,122,582830.64,3639133.53,1889.64,rock2,series3,3,3
BH7,122,123,582830.76,3639133.21,1890.58,rock2,series3,3,3
BH7,123,124,582830.88,3639132.89,1891.52,rock2,series3,3,3
BH7,124,125,582830.99,3639132.57,1892.46,rock2,series3,3,3
BH7,125,126,582831.11,3639132.24,1893.4,rock2,series3,3,3
BH7,126,127,582831.23,3639131.92,1894.34,rock2,series3,3,3
BH7,127,128,582831.34,3639131.6,1895.28,rock2,series3,3,3
BH7,128,129,582831.46,3639131.28,1896.22,rock2,series3,3,3
BH7,129,130,582831.58,3639130.96,1897.16,rock2,series3,3,3
BH7,130,131,582831.69,3639130.64,1898.1,rock2,series3,3,3
BH7,131,132,582831.81,3639130.32,1899.04,rock2,series3,3,3
BH7,132,133,582831.93,3639129.99,1899.98,rock2,series3,3,3
BH7,133,134,582832.05,3639129.67,1900.92,rock2,series3,3,3
BH7,134,135,582832.16,3639129.35,1901.86,rock2,series3,3,3
BH7,135,136,582832.28,3639129.03,1902.8,rock2,series3,3,3
BH7,136,137,582832.4,3639128.71,1903.74,rock2,series3,3,3
BH7,137,138,582832.51,3639128.39,1904.68,rock2,series3,3,3
BH7,138,139,582832.63,3639128.07,1905.62,rock2,series3,3,3
BH7,139,140,582832.75,3639127.74,1906.56,rock2,series3,3,3
BH7,140,141,582832.86,3639127.42,1907.5,rock2,series3,3,3
BH7,141,142,582832.98,3639127.1,1908.44,rock2,series3,3,3
BH7,142,143,582833.1,3639126.78,1909.38,rock2,series3,3,3
BH7,143,144,582833.21,3639126.46,1910.32,rock2,series3,3,3
BH7,144,145,582833.33,3639126.14,1911.26,rock2,series3,3,3
BH7,145,146,582833.45,3639125.82,1912.2,rock2,series3,3,3
BH7,146,147,582833.57,3639125.5,1913.13,rock2,series3,3,3
BH7,147,148,582833.68,3639125.17,1914.07,rock2,series3,3,3
BH7,148,149,582833.8,3639124.85,1915.01,rock2,series3,3,3
BH7,149,150,582833.92,3639124.53,1915.95,rock2,series3,3,3
BH7,150,151,582834.03,3639124.21,1916.89,rock2,series3,3,3
BH7,151,152,582834.15,3639123.89,1917.83,rock2,series3,3,3
BH7,152,153,582834.27,3639123.57,1918.77,rock2,series3,3,3
BH7,153,154,582834.38,3639123.25,1919.71,rock2,series3,3,3
BH7,154,155,582834.5,3639122.92,1920.65,rock2,series3,3,3
BH7,155,156,582834.62,3639122.6,1921.59,rock2,series3,3,3
BH7,156,157,582834.74,3639122.28,1922.53,rock2,series3,3,3
BH7,157,158,582834.85,3639121.96,1923.47,rock2,series3,3,3
BH7,158,159,582834.97,3639121.64,1924.41,rock2,series3,3,3
BH7,159,160,582835.09,3639121.32,1925.35,rock2,series3,3,3
BH7,160,161,582835.2,3639121.0,1926.29,rock2,series3,3,3
BH7,161,162,582835.32,3639120.67,1927.23,rock2,series3,3,3
BH7,162,163,582835.44,3639120.35,1928.17,rock2,series3,3,3
BH7,163,164,582835.55,3639120.03,1929.11,rock2,series3,3,3
BH7,164,165,582835.67,3639119.71,1930.05,rock2,series3,3,3
BH7,165,166,582835.79,3639119.39,1930.99,rock2,series3,3,3
BH7,166,167,582835.91,3639119.07,1931.93,rock2,series3,3,3
BH7,167,168,582836.02,3639118.75,1932.87,rock2,series3,3,3
BH7,168,169,582836.14,3639118.42,1933.81,rock2,series3,3,3
BH7,169,170,582836.26,3639118.1,1934.75,rock2,series3,3,3
BH7,170,171,582836.37,3639117.78,1935.69,rock2,series3,3,3
BH7,171,172,582836.49,3639117.46,1936.63,rock2,series3,3,3
BH7,172,173,582836.61,3639117.14,1937.57,rock2,series3,3,3
BH7,173,174,582836.72,3639116.82,1938.51,rock2,series3,3,3
BH7,174,175,582836.84,3639116.5,1939.45,rock2,series3,3,3
BH7,175,176,582836.96,3639116.17,1940.39,rock2,series3,3,3
BH7,176,177,582837.08,3639115.85,1941.33,rock2,series3,3,3
BH7,177,178,582837.19,3639115.53,1942.27,rock2,series3,3,3
BH7,178,179,582837.31,3639115.21,1943.2,rock2,series3,3,3
BH7,179,180,582837.43,3639114.89,1944.14,rock2,series3,3,3
BH7,180,181,582837.54,3639114.57,1945.08,rock2,series3,3,3
BH7,181,182,582837.66,3639114.25,1946.02,rock2,series3,3,3
BH7,182,183,582837.78,3639113.92,1946.96,rock2,series3,3,3
BH7,183,184,582837.89,3639113.6,1947.9,rock2,series3,3,3
BH7,184,185,582838.01,3639113.28,1948.84,rock2,series3,3,3
BH7,185,186,582838.13,3639112.96,1949.78,rock2,series3,3,3
BH7,186,187,582838.24,3639112.64,1950.72,rock2,series3,3,3
BH7,187,188,582838.36,3639112.32,1951.66,rock2,series3,3,3
BH7,188,189,582838.48,3639112.0,1952.6,rock2,series3,3,3
BH7,189,190,582838.6,3639111.68,1953.54,rock2,series3,3,3
BH7,190,191,582838.71,3639111.35,1954.48,rock2,series3,3,3
BH7,191,192,582838.83,3639111.03,1955.42,rock2,series3,3,3
BH7,192,193,582838.95,3639110.71,1956.36,rock2,series3,3,3
BH7,193,194,582839.06,3639110.39,1957.3,rock2,series3,3,3
BH7,194,195,582839.18,3639110.07,1958.24,rock2,series3,3,3
BH7,195,196,582839.3,3639109.75,1959.18,rock2,series3,3,3
BH7,196,197,582839.41,3639109.43,1960.12,rock2,series3,3,3
BH7,197,198,582839.53,3639109.1,1961.06,rock2,series3,3,3
BH7,198,199,582839.65,3639108.78,1962.0,rock2,series3,3,3
BH7,199,200,582839.77,3639108.46,1962.94,rock2,series3,3,3
BH7,200,201,582839.88,3639108.14,1963.88,rock2,series3,3,3
BH7,201,202,582840.0,3639107.82,1964.82,rock2,series3,3,3
BH7,202,203,582840.12,3639107.5,1965.76,rock2,series3,3,3
BH7,203,204,582840.23,3639107.18,1966.7,rock2,series3,3,3
BH7,204,205,582840.35,3639106.85,1967.64,rock2,series3,3,3
BH7,205,206,582840.47,3639106.53,1968.58,rock2,series3,3,3
BH7,206,207,582840.58,3639106.21,1969.52,rock2,series3,3,3
BH7,207,208,582840.7,3639105.89,1970.46,rock2,series3,3,3
BH7,208,209,582840.82,3639105.57,1971.4,rock2,series3,3,3
