BHID,From,To,Rock Type/ Alterations,Symbol,Rtype,Description,
BH6,72,73,Andesite/Gabbros,B-Ja,7,Light greenish grey  at places redish brown medium to coarse grained slightly altered hybrid igneous rock containing jasperte,
BH6,73,74,Andesite/Gabbros,B-Ja,7,Light greenish grey  at places redish brown medium to coarse grained slightly altered hybrid igneous rock containing jasperte,
BH6,74,75,Andesite/Gabbros,B-Ja,7,Light greenish grey  at places redish brown medium to coarse grained slightly altered hybrid igneous rock containing jasperte,
BH6,75,76,Andesite/Gabbros,B-Ja,7,Light greenish grey  at places redish brown medium to coarse grained slightly altered hybrid igneous rock containing jasperte,
BH6,76,77,Andesite/Gabbros,B-Ja,7,Light greenish grey  at places redish brown medium to coarse grained slightly altered hybrid igneous rock containing jasperte,
BH6,77,78,Gabbros,Ga,16,Light greenish grey felsic medium to coarse grained gabbro.,
BH6,78,79,Gabbros,Ga,14,Light greenish grey felsic medium to coarse grained gabbro.,
BH6,79,80,Gabbros,Ga,14,Light greenish grey felsic medium to coarse grained gabbro.,
BH6,80,81,Andesite/Gabbros,Ga,14,Light greenish felsic to  greenish grey medium to coarse grained slightly altered hybrid rock,
BH6,81,82,Andesite/Gabbros,Ga,14,Light greenish felsic to  greenish grey medium to coarse grained slightly altered hybrid rock,
BH6,82,83,Andesite/Gabbros,Ga,14,Light greenish felsic to  greenish grey medium to coarse grained slightly altered hybrid rock,
BH6,83,84,Andesite/Gabbros,Ga,14,Light greenish felsic to  greenish grey medium to coarse grained slightly altered hybrid rock,
BH6,84,85,Andesite ,An,16,Light greenish grey fine to medium grained slightly altered andesite,
BH6,85,86,Andesite ,An,16,Light greenish grey fine to medium grained slightly altered andesite,
BH6,86,87,Andesite ,An,16,Light greenish grey fine to medium grained slightly altered andesite,
BH6,87,88,Andesite ,An,16,Light greenish grey fine to medium grained slightly altered andesite,
BH6,88,89,Andesite ,An,16,Light greenish grey fine to medium grained slightly altered andesite,
BH6,89,90,Andesite/Gabbros,An,16,Light greenish grey  medium to coarse grained slightly altered hybrid  rock,
BH6,90,91,Andesite/Gabbros,An,16,Light greenish grey  medium to coarse grained slightly altered hybrid  rock,
BH6,91,92,Andesite/Gabbros,An,16,Light greenish grey  medium to coarse grained slightly altered hybrid  rock,
BH6,92,93,Andesite,An,16,Light greenish grey  fine to medium grained slightly altered andesite,
BH6,93,94,Andesite,An,16,Light greenish grey  fine to medium grained slightly altered andesite,
BH6,94,95,Andesite/Basalt,An,16,Light greenish grey to dark greenish grey hybrid altered rock,
BH6,95,96,Andesite/Basalt,An,16,Light greenish grey to dark greenish grey hybrid altered rock,
BH6,96,97,Andesite/Basalt,An,16,Light greenish grey to dark greenish grey hybrid altered rock,
BH6,97,98,Andesite/Basalt,An,16,Light greenish grey to dark greenish grey hybrid altered rock,
BH6,98,99,Andesite/Basalt,An,16,Light greenish grey to dark greenish grey hybrid altered rock,
BH6,99,100,Andesite/Basalt,An,16,Light greenish grey to dark greenish grey hybrid altered rock,
BH6,100,101,Gabbros,Ga,14,Light greenish felsic medium to coarse grained slightly altered gabbro.,
BH6,101,102,Gabbros,Ga,14,Light greenish felsic medium to coarse grained slightly altered gabbro.,
BH6,102,103,Gabbros,B-Ma,5,Dark grenish-grey fine grained mafic hydrothermally altered basalt ,
BH6,103,104,Gabbros,B-Ma,5,Dark grenish-grey fine grained mafic hydrothermally altered basalt ,
BH6,104,105,Basalt/Gabbro,B-Ma,5,Light greenish felsic to dark greenish grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,105,106,Basalt/Gabbro,B-Ma,5,Light greenish felsic to dark greenish grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,106,107,Basalt/Gabbro,B-Ma,5,Light greenish felsic to dark greenish grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,107,108,Basalt/Gabbro,B-Ma,5,Light greenish felsic to dark greenish grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,108,109,Basalt/Gabbro,B-Ma,5,Light greenish felsic to dark greenish grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,109,110,Basalt/Gabbro,B-Ma,5,Light greenish felsic to dark greenish grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,110,111,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,111,112,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,112,113,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,113,114,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,114,115,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,115,116,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,116,117,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,117,118,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,118,119,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,119,120,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,120,121,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,121,122,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,122,123,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,123,124,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,124,125,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,125,126,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,126,127,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,127,128,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,128,129,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,129,130,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,130,131,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,131,132,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,132,133,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,133,134,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,134,135,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,135,136,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,136,137,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,137,138,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,138,139,Gabbro,Ga,14,Light greenish felsic medium to coarse grained slightly altered gabbro.,
BH6,139,140,Gabbro,Ga,14,Light greenish felsic medium to coarse grained slightly altered gabbro.,
BH6,140,141,Gabbro,Ga,14,Light greenish felsic medium to coarse grained slightly altered gabbro.,
BH6,141,142,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,142,143,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,143,144,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,144,145,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,145,146,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,146,147,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,147,148,Basalt,B,2,Dark grenish-grey to fine grained mafic hydrothermally altered basalt ,
BH6,148,149,Basalt/Gabbro,B,2,Light greenish felsic to dark grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,149,150,Basalt/Gabbro,B,2,Light greenish felsic to dark grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,150,151,Basalt/Gabbro,B,2,Light greenish felsic to dark grey fine to medium-coarse grained slightly altered hybrid rock,
BH6,151,152,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,152,153,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,153,154,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,154,155,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,155,156,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,156,157,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,157,158,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,158,159,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,159,160,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,160,161,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,161,162,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,162,163,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,163,164,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,164,165,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,165,166,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,166,167,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,167,168,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,168,169,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,169,170,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,170,171,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,171,172,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,172,173,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,173,174,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,174,175,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,175,176,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,176,177,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,177,178,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,178,179,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,179,180,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,180,181,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,181,182,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,182,183,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,183,184,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,184,185,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,185,186,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,186,187,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,187,188,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,188,189,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,189,190,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,190,191,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,191,192,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,192,193,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,193,194,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,194,195,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,195,196,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,196,197,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,197,198,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,198,199,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH6,199,200,Basalt,B,2,Dark greenish grey fine grained hydrothermally altered basalt,
BH7,0,1,Alluvium,O-B,8,"Unconsolidated and loose material( sand, silt, clay etc) deposited by runoff. .Non Coring",
BH7,1,2,Alluvium,O-B,8,"Unconsolidated and loose material( sand, silt, clay etc) deposited by runoff. .Non Coring",
BH7,2,3,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,3,4,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,4,5,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,5,6,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,6,7,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,7,8,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,8,9,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,9,10,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,10,11,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,11,12,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,12,13,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,13,14,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,14,15,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained highly fragmented slightly altered gabbro.,
BH7,15,16,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,16,17,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,17,18,Gabbro/Basalt,B,2,Light greenish felsic to dark greenish grey fine to medium grained slightly altered hybrid  rock,
BH7,18,19,Gabbro/Basalt,B,2,Light greenish felsic to dark greenish grey fine to medium grained slightly altered hybrid  rock,
BH7,19,20,Gabbro/Basalt,B,2,Light greenish felsic to dark greenish grey fine to medium grained slightly altered hybrid  rock,
BH7,20,21,Gabbro/Basalt,B,2,Light greenish felsic to dark greenish grey fine to medium grained slightly altered hybrid  rock,
BH7,21,22,Gabbro/Basalt,B,2,Light greenish felsic to dark greenish grey fine to medium grained slightly altered hybrid  rock at places contain jasperite,
BH7,22,23,Gabbro/Basalt,B,2,Light greenish felsic to dark greenish grey fine to medium grained slightly altered hybrid  rock at places contain jasperite,
BH7,23,24,Gabbro/Basalt,B,2,Light greenish felsic to dark greenish grey fine to medium grained slightly altered hybrid  rock at places contain jasperite,
BH7,24,25,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,25,26,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,26,27,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,27,28,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,28,29,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,29,30,Gabbros,Ga-An,16,Light greenish felsic  medium to coarse grained slightly altered gabbro at places contain jasperite.,
BH7,30,31,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,31,32,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,32,33,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,33,34,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,34,35,Gabbro/Andesite,Ga-An,16,Light greenish grey  medium to coarse grained slightly altered hybrid rock,
BH7,35,36,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained gabbro,
BH7,36,37,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained gabbro,
BH7,37,38,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,38,39,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,39,40,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,40,41,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained gabbro,
BH7,41,42,Gabbros,Ga-S,14,Light greenish felsic to dark greeni fine/ medium to coarse grained slightly altered gabbro containing serpentinite,
BH7,42,43,Gabbros,Ga-S,14,Light greenish felsic to dark greeni fine/ medium to coarse grained slightly altered gabbro containing serpentinite,
BH7,43,44,Gabbros,Ga-S,14,Light greenish felsic to dark greeni fine/ medium to coarse grained slightly altered gabbro containing serpentinite,
BH7,44,45,Gabbros,Ga-S,14,Light greenish felsic to dark greeni fine/ medium to coarse grained slightly altered gabbro containing serpentinite,
BH7,45,46,Gabbros,Ga-S,14,Light greenish felsic to dark greeni fine/ medium to coarse grained slightly altered gabbro containing serpentinite,
BH7,46,47,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro at places contain jasperite.,
BH7,47,48,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro at places contain jasperite.,
BH7,48,49,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro at places contain jasperite.,
BH7,49,50,Andesite,An,16,Light greenish grey  fine to medium  grained slightly altered andesite,
BH7,50,51,Andesite,An,16,Light greenish grey  fine to medium  grained slightly altered andesite,
BH7,51,52,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,52,53,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,53,54,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,54,55,Andesite/Basalt,B,2,Light greenish grey to dark grey fine to medium grained altered hybrid rock,
BH7,55,56,Andesite/Basalt,B,2,Light greenish grey to dark grey fine to medium grained altered hybrid rock,
BH7,56,57,Andesite/Basalt,B,2,Light greenish grey to dark grey fine to medium grained altered hybrid rock,
BH7,57,58,Andesite/Basalt,B,2,Light greenish grey to dark grey fine to medium grained altered hybrid rock,
BH7,58,59,Andesite/Basalt,B,2,Light greenish grey to dark grey fine to medium grained altered hybrid rock,
BH7,59,60,Andesite/Basalt,B,2,Light greenish grey to dark grey fine to medium grained altered hybrid rock,
BH7,60,61,Andesite/Basalt,B,2,Light greenish grey to dark grey fine to medium grained altered hybrid rock,
BH7,61,62,Andesite/Basalt,B,2,Light greenish grey to dark grey fine to medium grained altered hybrid rock,
BH7,62,63,Andesite,An,16,Light greenish grey  fine to medium  grained slightly altered andesite,
BH7,63,64,Andesite,An,16,Light greenish grey  fine to medium  grained slightly altered andesite,
BH7,64,65,Andesite,An,16,Light greenish grey  fine to medium  grained slightly altered andesite,
BH7,65,66,Andesite,An,16,Light greenish grey  fine to medium  grained slightly altered andesite,
BH7,66,67,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,67,68,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,68,69,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,69,70,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,70,71,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,71,72,Basalt,B,2,Dark grenish-grey fine grained mafic hydrothermally altered basalt,
BH7,72,73,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,73,74,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,74,75,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,75,76,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,76,77,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,77,78,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,78,79,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,79,80,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,80,81,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,81,82,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,82,83,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,83,84,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,84,85,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,85,86,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,86,87,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,87,88,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,88,89,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,89,90,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,90,91,Basalt,B,2,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,91,92,Basalt,B,2,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,92,93,Basalt,B,2,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,93,94,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,94,95,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,95,96,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,96,97,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,97,98,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,98,99,Basalt,B-Ma,5,Light to dark grenish-grey fine grained mafic unaltered basalt,
BH7,99,100,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,100,101,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,101,102,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,102,103,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,103,104,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,104,105,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,105,106,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,106,107,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,107,108,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,108,109,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,109,110,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,110,111,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,111,112,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,112,113,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,113,114,Basalt,B-Ma,5,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,114,115,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,115,116,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,116,117,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,117,118,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,118,119,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,119,120,Gabbros,Ga,14,Light greenish felsic  medium to coarse grained slightly altered gabbro,
BH7,120,121,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,121,122,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,122,123,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,123,124,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,124,125,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,125,126,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,126,127,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,127,128,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,128,129,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,129,130,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,130,131,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,131,132,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,132,133,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,133,134,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,134,135,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,135,136,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,136,137,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,137,138,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,138,139,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,139,140,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,140,141,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,141,142,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,142,143,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,143,144,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,144,145,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,145,146,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,146,147,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,147,148,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,148,149,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,149,150,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
BH7,150,151,Basalt,B,2,Dark grenish-grey to dark grey fine grained mafic hydrothermally altered basalt,
